NIC,gender,age,hypertension,heart_disease,bmi,HbA1c_level,blood_glucose_level,diabetes
745750758V,0,27.0,0,0,27.32,6.2,85,0
878654735V,0,49.0,0,0,23.52,6.2,159,0
975387348V,1,70.0,0,0,28.46,7.5,160,1
198084596586,0,70.0,0,0,25.57,5.0,140,0
760356279V,0,31.0,0,0,19.82,6.5,90,0
198828849924,1,15.0,0,0,27.32,6.5,145,0
778671467V,1,48.0,0,0,28.82,5.0,140,0
702151019V,0,24.0,0,0,23.98,3.5,159,0
990725250V,0,80.0,0,0,27.32,6.2,130,0
200308591297,0,38.0,0,0,27.32,3.5,145,0
735510439V,0,79.0,0,0,31.46,3.5,90,0
927538831V,1,22.0,0,0,27.32,3.5,130,0
200335621283,1,20.0,0,0,24.93,4.5,155,0
198710221991,1,41.0,0,0,27.32,5.8,145,0
200292706242,0,56.0,0,0,28.91,7.5,126,1
898382322V,1,29.0,0,0,44.97,4.0,145,0
863133340V,0,19.0,0,0,32.81,5.8,85,0
199575494184,0,58.0,0,0,23.52,6.6,126,0
199157388948,0,70.0,0,1,26.7,6.5,155,0
198814646572,1,61.0,0,0,27.09,6.6,260,1
198473959846,0,47.0,0,0,23.73,5.7,159,0
722081579V,0,7.0,0,0,14.39,6.0,200,0
200397235475,0,5.0,0,0,18.49,4.5,85,0
198992008148,0,56.0,0,0,19.18,6.5,85,0
200584276727,0,68.0,0,0,27.32,4.5,130,0
198280393669,0,52.0,0,0,25.33,4.5,160,0
727972184V,0,55.0,0,0,27.17,3.5,159,0
991614140V,0,61.0,0,0,39.52,6.8,220,1
954264661V,0,38.0,0,0,26.57,6.2,159,0
712874270V,0,43.0,0,0,24.23,5.0,126,0
833401303V,1,80.0,0,1,23.96,5.7,140,0
832475383V,0,12.0,0,0,19.87,3.5,200,0
895893778V,0,59.0,0,0,27.32,4.5,145,0
892142943V,1,31.0,0,0,19.46,5.0,126,0
198688427659,1,46.0,0,0,24.92,6.5,145,0
198391138343,0,38.0,0,0,24.53,6.6,80,0
199887099382,0,36.0,0,1,31.42,3.5,160,0
982743260V,0,49.0,0,0,28.87,5.8,140,0
198722698864,0,80.0,0,0,27.32,6.5,100,0
199044319790,1,74.0,0,0,25.2,5.7,155,0
719697731V,0,5.0,0,0,17.15,4.5,90,0
945018047V,1,17.0,0,0,20.6,4.8,145,0
198411371923,0,9.0,0,0,21.32,6.2,100,0
199487215458,0,47.0,0,0,37.94,5.7,140,0
198620966453,0,19.0,0,0,27.61,6.2,85,0
199954374816,1,74.0,0,0,23.94,6.8,280,1
199473573681,0,60.0,0,0,27.85,6.1,145,0
198910417914,0,78.0,1,0,24.9,5.0,145,0
729649213V,1,80.0,0,0,20.16,5.8,85,0
964185635V,1,62.0,0,0,32.98,9.0,280,1
899011228V,1,0.16,0,0,13.3,4.8,155,0
889884575V,1,13.0,0,0,17.68,4.5,200,0
854133238V,0,56.0,0,0,21.8,5.7,130,0
756115071V,0,16.0,0,0,25.63,4.5,160,0
199171905762,1,74.0,0,0,27.32,6.5,200,0
871854448V,1,52.0,0,0,25.52,6.2,160,0
772892028V,0,40.0,0,0,49.99,5.8,85,0
199766851765,0,20.0,0,0,21.81,4.0,159,0
944889015V,0,33.0,0,0,27.2,6.0,126,0
198180064143,1,60.0,0,0,27.36,6.5,158,0
824072513V,1,38.0,1,0,31.96,4.5,159,0
804681483V,0,80.0,1,0,33.21,5.7,155,1
199308772399,0,19.0,0,0,39.31,4.5,80,0
990403756V,1,38.0,0,0,27.32,6.0,85,0
200483676150,1,48.0,0,0,35.71,3.5,100,0
199457136941,0,62.0,0,0,27.12,4.0,145,0
198601837364,1,33.0,0,0,27.32,4.8,100,0
200524831258,0,40.0,0,0,29.95,4.8,159,0
753941770V,0,50.0,0,0,22.35,6.6,85,0
998737700V,1,70.0,0,0,29.6,6.0,200,0
198750505284,1,0.88,0,0,17.53,3.5,90,0
199955131754,0,75.0,1,0,20.64,4.0,159,0
198818335872,0,51.0,0,0,26.55,5.7,90,0
915996280V,1,31.0,0,0,27.32,6.2,140,0
741071283V,1,10.0,0,0,25.05,5.8,85,0
199086266238,0,4.0,0,0,18.0,6.5,100,0
987762546V,0,60.0,0,1,32.18,6.8,159,1
198317555379,0,28.0,0,0,29.75,6.2,90,0
198784417096,0,70.0,0,0,25.9,6.6,90,0
200234324079,1,64.0,1,0,30.35,5.8,159,1
199185346770,1,45.0,0,0,18.56,6.2,130,0
200471492169,0,28.0,0,0,51.32,6.0,158,0
200420632792,0,33.0,0,0,46.71,5.8,200,0
912419116V,1,25.0,0,0,27.32,5.8,159,0
867758298V,1,5.0,0,0,17.2,6.5,155,0
878421411V,1,56.0,0,0,29.0,4.5,100,0
859641226V,1,50.0,0,0,31.28,5.8,160,0
801129819V,1,60.0,0,0,29.29,9.0,260,1
913456024V,0,34.0,0,0,27.32,6.5,130,0
781744119V,0,40.0,0,0,26.29,4.8,159,0
199673640024,0,26.0,0,0,40.27,8.8,220,1
199002757603,1,18.0,0,0,17.85,6.2,126,0
199429241774,1,53.0,0,0,33.14,6.0,80,0
912392635V,0,44.0,0,0,19.8,6.1,159,0
199720415471,1,41.0,0,0,27.32,4.5,140,0
902091661V,0,79.0,0,1,31.9,9.0,140,1
199997555466,1,69.0,0,0,27.32,6.5,130,0
762465079V,1,63.0,0,0,23.92,5.8,160,1
855659303V,0,4.0,0,0,17.15,4.8,200,0
199418109225,0,42.0,0,0,31.5,5.8,200,0
858824536V,1,70.0,0,0,26.35,6.0,90,0
199251268720,1,64.0,0,0,28.37,4.8,160,0
935179932V,0,69.0,0,0,33.3,6.0,200,0
199831819367,0,56.0,0,0,22.51,6.0,90,0
199039947315,1,47.0,0,0,27.32,6.6,159,0
846261902V,1,77.0,0,0,27.32,5.0,158,0
961413252V,0,52.0,0,0,30.69,6.5,159,0
198233406025,0,46.0,0,0,34.28,4.5,140,0
198400752919,1,3.0,0,0,16.21,6.1,160,0
734818523V,1,47.0,1,0,34.69,6.8,260,1
199530187200,0,15.0,0,0,18.72,3.5,130,0
200270115329,1,69.0,0,0,23.64,5.0,126,0
874292426V,0,9.0,0,0,15.34,4.5,100,0
198741211184,0,54.0,0,0,32.22,6.2,200,0
198849682806,1,40.0,0,0,27.32,4.8,159,0
199287205572,0,70.0,1,0,43.42,6.1,300,1
909909590V,1,21.0,0,0,27.32,3.5,130,0
198131374837,1,17.0,0,0,18.58,4.0,126,0
198837197355,1,20.0,0,0,22.07,6.1,159,0
199305763347,0,39.0,0,0,27.32,3.5,145,0
935783423V,0,24.0,0,0,22.34,5.0,145,0
801412928V,0,44.0,0,0,46.17,4.8,160,0
868283039V,1,32.0,0,0,22.38,4.5,130,0
199464149698,0,21.0,0,0,26.18,5.7,145,0
918434622V,0,62.0,0,1,43.84,6.8,140,1
198227199202,1,61.0,0,0,40.9,5.8,80,0
968548973V,1,78.0,0,0,29.2,6.0,158,0
198549576216,0,58.0,1,0,40.35,4.5,90,0
940962326V,1,44.0,0,0,27.32,4.5,140,0
198398575240,0,52.0,1,1,31.55,5.8,200,0
200094340089,0,80.0,0,0,27.32,4.5,100,0
199173084642,0,3.0,0,0,15.1,4.8,100,0
200340192847,1,35.0,0,0,30.3,4.8,159,0
925232156V,0,37.0,0,0,27.32,4.5,200,0
200478099525,0,41.0,0,0,37.02,6.6,159,0
200546514852,0,5.0,0,0,27.32,4.0,155,0
744882837V,0,77.0,0,0,41.17,6.1,145,0
198103022953,0,1.32,0,0,27.32,6.0,200,0
200219563635,0,80.0,0,1,22.86,4.5,90,0
199074734766,0,50.0,0,0,24.62,6.5,155,0
200331608278,1,20.0,0,0,33.98,6.5,155,0
832424509V,1,55.0,0,0,27.32,6.6,159,0
198420153634,0,17.0,0,0,27.32,6.1,130,0
750351774V,0,27.0,0,0,27.32,6.1,158,0
200297885562,0,16.0,0,0,22.67,5.8,130,0
829933110V,0,33.0,0,0,27.32,4.5,200,0
199751325865,1,37.0,0,0,26.85,5.0,159,0
810643105V,0,75.0,1,0,15.46,5.0,90,0
983681770V,1,1.56,0,0,30.99,6.0,159,0
771232266V,0,80.0,0,0,27.32,6.1,300,1
198390450373,1,62.0,1,1,27.32,4.8,155,0
200087940650,1,54.0,0,0,32.98,4.8,160,0
198966164949,1,6.0,0,0,27.32,6.5,159,0
198142848666,0,27.0,0,0,27.32,6.6,200,0
198268973509,0,19.0,0,0,26.89,4.8,90,0
200476335700,1,72.0,0,0,27.32,6.2,130,0
815136753V,0,52.0,0,0,27.32,5.8,100,0
198549172298,0,17.0,0,0,20.09,4.5,200,0
779772445V,0,42.0,0,0,33.19,5.7,158,0
200378250497,1,42.0,0,0,25.42,6.0,90,0
198416780894,0,23.0,0,0,21.63,3.5,159,0
200178045272,0,62.0,0,0,38.18,7.0,155,1
954786869V,1,80.0,0,1,26.01,6.0,155,0
844559720V,1,43.0,0,0,18.43,5.7,140,0
890023887V,1,59.0,0,0,30.53,5.8,80,0
964347863V,0,79.0,0,1,27.32,5.8,140,0
200312035783,0,39.0,0,0,25.02,4.5,80,0
761850013V,0,40.0,0,0,28.06,4.0,80,0
964038130V,1,46.0,0,0,30.63,5.0,200,0
199421160627,0,69.0,0,0,21.46,4.5,140,0
199635235861,1,21.0,0,0,16.12,4.5,126,0
199028960226,1,31.0,0,0,22.32,6.6,140,0
863361415V,0,25.0,0,0,27.32,6.2,200,0
784332661V,1,9.0,0,0,25.65,4.5,159,0
868964938V,0,63.0,0,0,39.69,5.0,200,0
964959381V,1,64.0,0,0,27.28,6.1,100,0
198647952751,0,11.0,0,0,17.46,6.1,130,0
198411865094,0,61.0,0,0,29.37,6.6,158,0
200128508251,0,77.0,0,0,26.22,6.5,126,0
997967749V,1,75.0,0,0,27.32,3.5,80,0
785543724V,1,59.0,0,0,27.32,5.7,85,0
734006896V,0,48.0,1,0,24.97,6.0,159,0
886188421V,1,54.0,0,0,27.32,5.8,158,0
719154956V,1,53.0,0,0,22.53,6.2,159,0
199086365199,1,19.0,0,0,25.2,5.8,85,0
942368970V,0,16.0,0,0,25.87,4.0,126,0
198318795685,0,80.0,0,0,19.27,6.0,85,0
760305432V,0,28.0,0,0,27.32,6.2,140,0
200348927643,0,6.0,0,0,17.85,6.0,100,0
873041223V,1,39.0,0,0,27.32,6.0,80,0
845209197V,1,53.0,0,0,27.32,4.0,160,0
738538995V,0,60.0,1,0,32.83,5.0,159,0
847694165V,1,2.0,0,0,17.93,3.5,126,0
882544958V,1,70.0,0,1,49.5,7.0,300,1
894025707V,0,35.0,0,0,28.77,5.0,80,0
889862740V,0,61.0,0,0,27.32,4.0,145,0
199416976681,0,43.0,0,0,27.32,6.0,130,0
922168125V,0,48.0,0,0,41.92,6.5,100,0
200334509179,1,56.0,0,0,27.32,6.1,100,0
199071941181,1,19.0,0,0,27.44,6.0,158,0
199427245489,0,72.0,0,0,28.24,6.5,300,1
200227337421,1,1.48,0,0,27.32,5.7,145,0
884359841V,0,28.0,0,0,24.61,5.7,145,0
198270411358,1,77.0,0,0,20.28,6.1,130,0
914729529V,1,27.0,0,0,22.62,6.1,130,0
200414640421,1,71.0,0,0,27.57,4.0,145,0
788465334V,1,70.0,0,0,20.7,6.5,158,0
876093449V,0,28.0,0,0,29.38,7.5,200,1
872984312V,1,8.0,0,0,16.84,4.8,90,0
198274523739,1,4.0,0,0,17.68,6.6,140,0
199765297207,0,23.0,0,0,24.21,5.7,160,0
198589372594,0,28.0,0,0,27.82,6.5,140,0
821567290V,1,64.0,1,0,26.62,5.8,159,0
815433706V,1,41.0,0,0,25.54,4.0,90,0
857968016V,1,55.0,0,0,25.37,7.0,130,1
940775867V,1,54.0,0,0,29.13,4.8,90,0
796365518V,1,54.0,0,1,35.5,5.0,145,0
972231753V,0,57.0,0,0,29.27,6.2,200,0
199581960168,0,23.0,0,0,27.32,4.5,160,0
747814774V,1,13.0,0,0,43.11,6.5,126,0
199350357358,0,76.0,0,0,39.32,6.8,200,1
199400184129,0,6.0,0,0,17.11,4.8,200,0
198193149232,1,7.0,0,0,27.32,6.2,80,0
954575811V,1,43.0,0,0,27.32,4.5,126,0
949864263V,1,28.0,0,0,24.02,5.7,200,0
198694742895,1,60.0,1,0,24.36,7.5,140,1
199483595950,1,19.0,0,0,23.18,4.5,130,0
832998365V,0,40.0,0,0,27.54,6.0,100,0
198029860056,0,51.0,0,0,26.07,6.2,126,0
199046870218,1,54.0,0,0,27.32,5.8,145,0
200177088795,0,46.0,0,0,27.32,6.0,159,0
830214889V,1,75.0,1,1,27.32,6.2,300,1
918701860V,0,29.0,0,0,33.94,4.0,160,0
199019641191,0,37.0,0,0,56.83,6.0,100,0
198949271828,0,62.0,0,0,27.32,5.7,126,0
198663078084,0,61.0,0,0,27.69,6.0,90,0
200521773865,1,12.0,0,0,27.32,5.0,80,0
912429178V,0,30.0,0,0,21.8,4.8,145,0
198198215456,0,64.0,1,0,31.91,6.0,155,1
974124790V,1,1.4,0,0,16.73,3.5,155,0
906355678V,0,68.0,0,0,27.32,3.5,159,0
994625440V,0,67.0,0,0,27.32,6.2,145,0
917521436V,0,18.0,0,0,27.32,5.0,126,0
199680464317,1,3.0,0,0,27.32,4.5,130,0
200443634698,0,2.0,0,0,16.15,6.6,85,0
199050140778,1,47.0,0,0,30.22,4.0,90,0
978825499V,1,30.0,0,0,27.32,5.0,159,0
198732391345,0,75.0,0,0,31.36,6.5,160,0
915608914V,0,32.0,0,0,21.96,3.5,130,0
860019370V,0,63.0,0,0,26.87,5.8,140,0
962807898V,0,80.0,0,0,27.32,5.8,155,1
200387880117,1,66.0,0,0,27.32,6.0,130,0
883171240V,1,0.32,0,0,16.31,6.0,80,0
748364291V,0,53.0,0,0,20.5,6.6,130,0
966516373V,0,77.0,0,0,30.7,6.2,100,0
877942133V,1,36.0,0,0,22.54,4.8,160,0
864943336V,0,12.0,0,0,21.95,4.5,126,0
955575065V,1,56.0,0,0,27.56,4.5,155,0
198577418402,1,28.0,0,0,27.32,4.5,160,0
874420149V,0,52.0,1,0,28.42,5.8,145,0
851658724V,1,64.0,0,0,27.32,3.5,145,0
814056287V,0,68.0,0,0,31.46,4.5,160,0
198792096424,0,69.0,0,0,22.6,3.5,159,0
198990376727,0,33.0,0,0,30.13,5.7,100,0
199235677458,0,23.0,0,0,24.62,6.5,159,0
745189136V,0,33.0,0,0,27.11,6.2,158,0
198345401638,0,70.0,0,0,27.32,4.8,140,0
199419093963,0,29.0,0,0,27.89,6.6,145,0
199692019372,0,5.0,0,0,15.66,4.5,100,0
975606956V,0,37.0,0,0,19.91,4.5,140,0
199860583684,0,14.0,0,0,27.32,5.8,160,1
199991272541,0,60.0,0,0,26.26,4.0,158,0
797239319V,1,78.0,0,0,25.26,3.5,159,0
199304819947,0,28.0,0,0,20.16,4.0,145,0
877365059V,0,72.0,0,0,29.86,5.0,140,0
875238686V,0,35.0,0,0,27.32,4.5,158,0
963368142V,0,33.0,0,0,28.26,5.8,155,0
920288275V,1,48.0,0,0,35.34,5.0,90,0
898089279V,1,50.0,0,0,27.32,6.6,158,0
198691373714,1,80.0,0,0,27.32,4.8,155,0
198397533910,0,78.0,0,0,33.83,6.5,140,0
884698198V,0,15.0,0,0,20.57,6.6,85,0
198745016094,1,14.0,0,0,30.18,4.0,85,0
968197500V,0,23.0,0,0,27.32,6.0,158,0
198073227993,1,35.0,0,0,18.01,6.1,126,0
198291933337,1,56.0,0,0,27.32,6.5,140,0
837303246V,0,40.0,0,0,27.32,6.1,100,0
913977463V,0,59.0,1,0,41.55,6.2,158,0
902519871V,0,67.0,0,0,27.32,5.7,130,0
198724546024,1,64.0,0,0,27.32,4.8,159,0
199886466876,0,80.0,0,1,22.8,9.0,145,1
199452379571,0,30.0,0,0,36.35,8.8,126,1
199546057849,1,64.0,0,0,24.54,3.5,158,0
199744848608,0,67.0,0,0,29.93,6.2,159,1
899618661V,1,18.0,0,0,27.32,6.6,126,0
200167393484,0,61.0,0,1,19.86,6.2,158,0
828625346V,1,48.0,1,0,27.86,4.5,100,0
198424166831,0,43.0,0,0,23.49,4.5,145,0
198560176098,1,17.0,0,0,27.32,6.6,140,0
198273534069,0,47.0,0,0,24.89,6.6,126,0
780941374V,1,45.0,0,0,27.32,5.8,200,0
986333336V,0,32.0,0,0,27.32,3.5,90,0
198993688439,0,54.0,0,0,18.88,5.8,160,0
198422570497,1,80.0,0,0,23.91,3.5,200,0
780822677V,1,22.0,0,0,25.85,3.5,158,0
200326434067,0,54.0,0,0,27.32,3.5,145,0
713755492V,0,12.0,0,0,19.03,6.5,145,0
198935674970,0,70.0,1,0,28.13,6.2,90,0
199475883204,0,0.88,0,0,17.45,5.7,85,0
884256012V,0,35.0,0,0,27.32,5.0,130,0
198229948488,1,72.0,1,0,34.9,7.5,159,1
198065446719,1,1.32,0,0,16.3,4.8,80,0
199289353206,1,49.0,0,0,24.09,3.5,85,0
199706731458,0,1.4,0,0,19.04,6.2,145,0
857303930V,0,30.0,0,0,30.99,4.0,80,0
200347728748,1,80.0,0,0,27.32,4.8,145,0
200517722342,0,18.0,0,0,38.41,6.8,260,1
744642784V,0,19.0,0,0,22.52,6.5,158,0
825313499V,0,35.0,0,0,49.27,4.8,85,0
846460460V,1,6.0,0,1,17.17,6.5,240,1
198584857272,1,37.0,0,0,27.5,6.0,90,0
200524423306,1,66.0,0,0,40.06,6.8,280,1
841251376V,1,18.0,0,0,27.32,6.5,80,0
778074848V,0,80.0,1,0,27.32,5.8,100,0
200156078747,1,58.0,1,0,34.31,6.2,300,1
964698031V,0,44.0,0,0,20.67,6.2,100,0
986622653V,0,53.0,0,0,25.06,4.5,159,0
902614581V,0,17.0,0,0,24.03,6.0,140,0
200476195122,0,50.0,1,0,26.08,4.5,200,0
199030938023,0,55.0,0,0,25.52,4.5,130,0
765945392V,1,23.0,0,0,22.75,5.8,90,0
198962927295,0,69.0,0,0,23.56,6.0,80,0
901952040V,0,44.0,0,0,27.32,4.5,100,0
198894287673,1,41.0,0,0,27.32,6.2,100,0
199363255130,0,43.0,0,0,32.12,3.5,130,0
707461782V,1,18.0,0,0,22.58,6.0,140,0
199507988235,0,1.64,0,0,17.72,5.8,145,0
748746664V,1,78.0,0,0,26.88,4.5,130,0
199731930004,0,19.0,0,0,20.84,6.5,145,0
199049863646,0,36.0,0,0,34.86,5.0,130,0
912983482V,0,52.0,0,0,24.09,5.8,126,0
800856712V,1,38.0,0,0,45.78,5.8,145,0
947875657V,0,75.0,0,0,27.32,6.1,200,0
850609368V,1,23.0,0,0,27.32,6.5,145,0
966238833V,1,30.0,0,0,33.84,6.0,155,0
199614506156,0,34.0,0,0,23.18,4.5,155,0
198306969760,0,67.0,0,0,31.37,4.0,158,0
747033589V,1,45.0,0,0,29.97,6.2,160,0
793445673V,1,76.0,0,0,26.25,6.2,130,0
198455295742,1,35.0,0,0,20.75,4.5,140,0
200559138316,0,31.0,0,0,30.46,6.2,126,0
198865911869,0,23.0,0,0,37.25,6.0,90,0
701125281V,1,24.0,0,0,31.32,4.8,159,0
794304265V,1,0.64,0,0,18.6,6.5,100,0
198183249207,0,65.0,0,0,27.87,6.5,155,0
726767634V,0,59.0,0,0,39.3,8.2,220,1
756432888V,1,45.0,0,0,26.72,5.7,140,0
198279613643,0,56.0,0,0,33.1,6.8,140,1
200349836719,1,76.0,0,1,25.56,6.0,130,0
739796182V,1,1.24,0,0,16.03,3.5,90,0
848219670V,0,23.0,0,0,22.57,3.5,155,0
200065599800,0,47.0,0,0,27.32,4.8,158,0
765327141V,1,65.0,0,0,27.32,3.5,160,0
777404980V,0,29.0,0,0,24.48,5.8,240,1
198962298132,1,45.0,0,0,27.32,7.0,159,1
199194840737,1,8.0,0,0,16.4,4.5,158,0
199991872709,0,50.0,0,0,27.32,6.0,130,0
771215969V,1,22.0,0,0,46.72,4.5,200,0
886598175V,1,53.0,0,0,45.48,6.6,200,0
200025674303,0,54.0,0,0,27.32,6.0,100,0
770567558V,0,29.0,0,0,27.32,4.8,90,0
199118839547,0,14.0,0,0,19.53,4.8,90,0
199592335342,1,66.0,0,1,33.57,6.0,280,1
748213736V,1,43.0,0,0,27.32,3.5,160,0
858389072V,0,22.0,0,0,22.86,4.0,160,0
199393148768,1,38.0,0,0,27.32,6.6,145,0
199246772604,0,65.0,0,0,27.32,4.0,85,0
198403629220,1,75.0,1,0,29.26,6.0,200,1
817878618V,0,39.0,0,0,27.32,6.5,145,0
199656215560,0,35.0,0,0,27.32,5.7,85,0
799018705V,0,74.0,0,0,28.91,6.2,200,1
758589547V,1,59.0,0,0,42.25,5.7,160,0
956431906V,1,78.0,0,0,31.92,3.5,155,0
993595465V,0,34.0,0,0,25.09,6.6,126,0
199534327578,1,13.0,0,0,27.32,6.1,85,0
199466494693,0,34.0,0,0,43.4,6.6,158,0
763092183V,0,40.0,0,0,34.4,4.0,80,0
199731674607,0,55.0,0,0,25.86,3.5,145,0
748183720V,0,48.0,0,0,35.53,4.5,155,0
720555197V,0,9.0,0,0,18.01,8.8,280,1
198825423322,1,40.0,0,0,28.8,6.0,159,0
961122906V,0,26.0,0,0,26.66,3.5,160,0
198120706683,1,46.0,0,0,31.2,6.2,200,0
746013233V,0,21.0,0,0,27.32,6.2,159,0
724983945V,0,75.0,0,0,27.32,6.6,126,0
721302589V,0,46.0,0,0,28.49,6.2,130,0
999401602V,0,69.0,0,0,28.0,6.1,126,0
198273708189,1,46.0,0,0,34.51,5.7,85,0
198593133724,0,36.0,0,0,27.0,6.6,140,0
942224906V,1,51.0,0,0,33.03,3.5,130,0
804626429V,0,34.0,0,0,27.07,6.6,155,0
973337546V,0,57.0,0,0,27.7,6.1,140,0
913797452V,1,39.0,0,0,27.32,3.5,155,0
198373225331,0,36.0,0,0,26.92,5.0,158,0
198130825376,1,78.0,0,0,27.32,4.5,85,0
199084455147,0,55.0,0,0,33.08,5.8,159,1
939440302V,1,35.0,0,0,27.76,6.0,158,0
199493939499,1,39.0,0,0,28.31,4.8,155,0
890596860V,1,60.0,0,0,44.37,6.6,260,1
199918861059,0,21.0,0,0,17.99,6.2,130,0
866685716V,0,11.0,0,0,22.58,5.8,158,0
913766909V,0,73.0,0,0,27.42,5.7,130,0
200140024641,1,57.0,0,0,38.35,6.2,100,0
199281089560,1,75.0,0,0,27.32,6.5,155,0
783625628V,1,22.0,0,0,44.64,6.1,126,0
198379092101,1,76.0,0,1,27.32,4.5,130,0
199450815717,0,61.0,0,0,28.45,6.2,159,0
905854948V,1,49.0,0,0,27.32,9.0,260,1
789044000V,0,14.0,0,0,23.43,5.7,155,0
853290830V,0,36.0,0,0,40.14,8.8,160,1
198102547003,0,80.0,0,0,33.95,3.5,100,0
199395138344,1,76.0,0,1,27.89,6.0,159,0
200070465550,0,21.0,0,0,27.32,5.7,200,0
199168430660,0,42.0,0,0,27.32,5.8,145,0
994094987V,0,50.0,0,0,32.24,5.0,100,0
911371971V,0,25.0,0,0,20.22,6.1,158,0
980211816V,0,31.0,0,0,24.44,6.1,130,0
767474883V,1,54.0,0,0,24.7,6.6,155,0
894008770V,0,31.0,0,0,25.66,6.2,126,0
199472670513,0,11.0,0,0,18.95,4.0,159,0
913492001V,0,25.0,0,0,28.11,6.5,140,0
813763708V,0,47.0,0,0,23.06,6.6,145,0
199974668594,0,52.0,0,0,30.38,5.8,140,0
703733908V,0,30.0,0,0,30.02,6.2,80,0
199957908859,1,39.0,1,0,27.3,6.5,145,0
200264481715,0,39.0,0,0,27.32,5.0,126,0
198958405627,0,38.0,0,0,27.32,4.8,80,0
746798293V,0,19.0,0,0,27.32,4.0,130,0
716100391V,0,17.0,0,0,27.32,4.0,158,0
198108537585,1,53.0,0,0,26.9,6.6,100,0
891580468V,1,41.0,0,0,30.03,5.8,130,0
704988002V,1,27.0,0,0,34.15,4.5,145,0
199269572196,1,17.0,0,0,22.59,4.8,145,0
199976803638,1,3.0,0,0,17.93,6.6,130,0
843453488V,1,35.0,0,0,27.32,6.6,140,0
841433150V,0,18.0,0,0,23.43,5.0,158,0
198735865894,1,54.0,0,1,31.12,6.1,126,1
199067013821,0,23.0,0,0,26.12,4.8,155,0
198567408310,1,49.0,0,0,27.32,6.6,126,0
200057068178,0,18.0,0,0,24.96,6.6,85,0
198470219912,0,58.0,0,0,27.32,6.2,145,0
892807229V,0,41.0,0,0,24.3,3.5,90,0
200586941979,0,73.0,0,0,32.76,5.7,158,0
200464664134,1,7.0,0,0,18.68,6.6,130,0
198351346522,0,72.0,0,0,27.32,5.0,200,0
200033889608,1,48.0,0,0,27.17,7.0,145,1
755442795V,0,39.0,0,0,27.06,6.0,126,0
198064119394,0,37.0,0,0,26.1,5.7,159,0
815529186V,0,49.0,0,0,27.32,6.2,140,0
199018277286,1,46.0,0,0,27.32,6.2,80,0
200121859843,1,56.0,0,0,27.06,3.5,145,0
767098553V,0,32.0,0,0,27.32,5.7,130,0
705925930V,0,1.72,0,0,17.62,4.8,126,0
746912778V,1,38.0,0,0,34.04,4.8,158,0
767346494V,1,9.0,0,0,19.87,6.1,158,0
920354548V,0,57.0,0,0,17.17,5.8,200,0
782983500V,0,6.0,0,0,27.32,6.5,126,0
971307325V,0,15.0,0,0,17.74,4.5,155,0
701052180V,0,57.0,0,0,29.0,6.5,130,0
199620418623,0,15.0,0,0,20.19,4.8,155,0
199114010927,0,76.0,1,0,28.12,5.0,126,0
802649664V,0,49.0,0,0,19.21,6.1,145,0
851695848V,1,18.0,0,0,22.01,6.6,145,0
850950334V,1,58.0,0,1,28.17,6.1,240,1
755231603V,1,27.0,0,0,22.59,4.0,145,0
198397912932,1,6.0,0,0,18.36,3.5,80,0
199665406870,0,66.0,0,0,35.15,4.5,158,0
199710118057,0,37.0,0,0,32.25,4.8,140,0
199818206866,1,16.0,0,0,27.24,6.5,130,0
707391914V,1,39.0,0,0,27.82,3.5,85,0
884717774V,1,59.0,0,0,27.32,6.1,140,0
955063049V,0,43.0,0,0,28.18,7.5,280,1
200598882330,0,28.0,0,0,33.6,6.0,160,0
806859034V,0,66.0,0,0,29.86,5.8,145,0
846203663V,0,12.0,0,0,17.14,6.0,130,0
199932865389,1,13.0,0,0,18.2,5.0,126,0
806145075V,0,51.0,0,0,27.32,3.5,200,0
861327190V,1,7.0,0,0,27.32,5.8,158,0
727620597V,0,54.0,0,0,27.32,4.0,159,0
945014475V,0,22.0,0,0,30.27,5.7,155,0
198485749743,0,77.0,1,0,30.12,5.7,130,1
200533345103,1,36.0,0,0,27.32,4.0,130,0
729967850V,1,77.0,0,0,29.69,4.5,160,0
720292329V,1,80.0,0,1,23.65,5.8,160,0
198037783068,0,31.0,1,0,35.13,5.8,160,0
199671551913,0,19.0,0,0,27.32,6.5,90,0
200503531802,0,56.0,0,0,29.93,6.1,158,0
869679701V,1,54.0,0,1,40.73,5.7,155,0
198664231935,0,47.0,0,0,27.32,5.7,140,0
930960668V,0,34.0,0,0,21.4,5.7,200,0
886217583V,0,7.0,0,0,10.6,4.8,145,0
717515785V,0,42.0,0,0,20.7,5.7,145,0
198192048376,0,80.0,0,0,33.42,6.0,158,0
198745060170,0,29.0,0,0,22.28,6.5,159,0
722898766V,1,51.0,1,0,26.58,6.0,145,0
198759322206,0,54.0,0,0,23.87,5.7,159,0
756210509V,1,19.0,0,0,27.32,4.8,200,0
945823653V,1,4.0,0,0,24.75,4.0,158,0
935959524V,0,53.0,0,0,27.32,4.0,126,0
198961354868,1,52.0,0,0,27.32,6.2,90,0
199803003627,0,31.0,0,0,27.32,6.0,155,0
200526192986,0,20.0,0,0,29.0,6.2,126,0
200209367571,0,78.0,0,0,27.32,6.1,80,0
198112025483,0,38.0,0,0,31.69,5.8,140,0
198256410885,0,19.0,0,0,26.15,6.2,159,0
198061893052,0,49.0,0,0,21.59,6.6,130,0
