NIC,gender,age,hypertension,heart_disease,bmi,HbA1c_level,blood_glucose_level,diabetes
859300137V,1,45.0,0,0,27.07,4.0,140,0
714673276V,0,13.0,0,0,27.32,4.0,155,0
200396462944,1,9.0,0,0,27.32,4.8,140,0
199877513387,0,76.0,1,0,30.43,6.8,280,1
198443569622,0,23.0,0,0,25.25,5.0,80,0
200263274503,1,80.0,1,0,27.32,9.0,240,1
199052734210,1,36.0,0,0,27.32,6.2,160,0
198706905002,0,49.0,1,0,36.93,8.8,155,1
917289172V,1,41.0,0,0,37.21,6.5,145,0
199448000722,1,54.0,0,0,27.32,5.8,126,0
198630898784,0,21.0,0,0,27.32,6.2,85,0
731934755V,1,29.0,0,0,27.32,6.2,80,0
198621403146,1,15.0,0,0,18.45,5.7,155,0
199775648831,1,19.0,0,0,27.32,6.2,158,0
198368557065,0,14.0,0,0,27.32,3.5,200,0
762537341V,0,49.0,0,0,27.32,6.0,80,0
198944017242,0,34.0,0,0,33.26,6.1,90,0
198093668729,1,40.0,0,0,26.01,4.5,140,0
198372076962,1,41.0,0,0,27.32,5.0,130,0
985685288V,0,60.0,1,0,27.32,4.8,155,0
977200087V,1,50.0,1,0,27.32,5.7,126,0
199059937392,0,44.0,0,0,28.82,3.5,200,0
955052837V,0,64.0,1,0,27.75,4.8,85,0
711617023V,0,42.0,0,0,55.65,5.7,90,0
198272174674,0,5.0,0,0,15.13,5.8,90,0
198251249917,0,41.0,0,0,26.6,4.0,159,0
199514715583,0,62.0,1,0,38.42,4.0,145,0
884824866V,0,61.0,0,0,26.57,6.2,160,1
898725810V,0,10.0,0,0,23.28,6.6,126,0
199929719882,0,80.0,0,0,23.22,4.5,90,0
200009432109,1,45.0,0,0,31.31,6.0,145,0
200589900307,0,46.0,0,0,40.54,4.0,80,0
912932065V,1,65.0,0,0,28.71,5.7,85,0
198001030864,1,57.0,1,0,27.71,4.5,160,0
942406991V,0,54.0,0,0,21.99,4.0,100,0
859658084V,0,48.0,0,0,22.74,5.0,85,0
199084021526,0,78.0,0,0,30.45,4.0,200,0
784081465V,0,60.0,0,0,27.32,4.8,200,0
733802457V,0,18.0,0,0,27.32,3.5,85,0
199440669970,0,46.0,0,0,53.9,6.0,158,0
863038897V,1,26.0,0,0,22.13,6.6,145,0
786322134V,1,80.0,0,0,27.32,4.8,160,0
704837194V,0,48.0,0,0,26.62,6.1,80,0
199607230263,1,57.0,1,1,33.52,6.2,90,0
709356136V,0,46.0,0,0,22.55,4.5,159,0
875344851V,0,70.0,1,0,28.42,4.5,155,0
801473491V,0,30.0,0,0,27.32,6.0,159,0
198238898692,0,80.0,0,0,19.99,6.6,145,0
200544615246,0,49.0,0,0,36.29,6.5,80,0
766517230V,1,40.0,0,0,27.32,5.8,100,0
878836309V,0,67.0,1,0,34.3,5.7,300,1
980342503V,0,17.0,0,0,27.32,3.5,155,0
199802885069,1,50.0,0,0,37.96,3.5,140,0
786413042V,1,22.0,0,0,27.32,5.8,126,0
200105861324,1,78.0,1,1,27.32,6.6,200,0
198515970233,0,55.0,0,0,35.63,6.0,200,0
198759205770,1,31.0,0,0,28.79,3.5,158,0
869652905V,1,6.0,0,0,16.24,4.0,100,0
199536366378,0,62.0,0,0,26.82,5.8,158,0
889934102V,1,80.0,0,0,39.77,6.1,155,0
199751979335,0,26.0,0,0,25.25,6.0,158,0
198145108006,0,58.0,0,0,25.15,5.8,159,0
732534907V,0,57.0,1,0,34.38,6.8,160,1
847771821V,1,36.0,0,0,27.32,5.7,90,0
762320671V,1,46.0,0,0,28.65,6.1,100,0
907890162V,0,38.0,0,0,29.16,6.2,155,0
922355857V,1,27.0,0,0,27.32,4.8,155,0
734683629V,1,22.0,0,0,21.98,6.5,130,0
779591330V,0,61.0,0,0,22.05,4.8,145,0
199762785410,0,54.0,0,0,39.28,3.5,100,0
200166695836,1,14.0,0,0,41.19,5.0,155,0
198886827981,0,37.0,0,0,27.32,4.8,160,0
783703109V,1,5.0,0,0,27.32,6.0,200,0
875257127V,1,8.0,0,0,15.07,5.8,90,0
200274402508,1,69.0,0,0,22.71,6.5,145,0
875803139V,1,3.0,0,0,27.32,5.8,159,0
200511636764,0,38.0,0,0,29.64,6.0,85,0
200159249441,0,29.0,0,0,25.06,4.5,145,0
199566705053,1,80.0,1,0,24.95,5.8,100,0
876532158V,1,44.0,0,0,25.09,5.8,158,0
951493429V,0,79.0,0,0,27.32,3.5,155,0
199788706148,0,36.0,0,0,29.22,3.5,140,0
198109409013,0,30.0,1,0,27.32,6.2,130,0
198822547385,0,36.0,0,0,30.41,5.8,145,0
200396229915,0,19.0,0,0,18.87,5.7,145,0
935053421V,0,55.0,0,0,22.5,4.5,158,0
868142541V,1,23.0,0,0,27.32,4.0,80,0
199986277292,0,14.0,0,0,20.59,6.5,155,0
957546267V,0,37.0,0,0,32.41,4.8,126,0
850100896V,0,52.0,0,0,33.64,6.2,145,0
199060883473,1,78.0,0,0,23.7,6.2,160,0
967726514V,0,80.0,1,0,20.67,4.8,200,0
198261277952,0,37.0,0,0,27.16,5.8,160,0
198077230635,0,2.0,0,0,16.89,6.6,155,0
954808556V,0,53.0,0,0,23.55,3.5,160,0
795735361V,0,74.0,0,0,24.98,5.0,90,0
918639934V,0,77.0,0,0,27.38,7.5,200,1
956936372V,1,42.0,0,0,29.02,6.0,90,0
198568001527,0,20.0,0,0,27.21,6.0,140,0
943141678V,0,8.0,0,0,15.31,6.1,145,0
707392443V,1,29.0,0,0,27.32,5.8,140,0
725460783V,0,58.0,0,0,27.32,4.8,85,0
821283576V,0,27.0,0,0,38.02,5.8,100,0
994097359V,1,20.0,0,0,27.32,4.0,200,0
198966830422,0,80.0,0,0,27.33,6.6,145,1
941392008V,0,52.0,0,0,38.18,6.0,240,1
199840620929,0,67.0,0,0,27.32,6.5,160,0
966146161V,0,51.0,1,1,28.46,8.2,240,1
985192909V,0,33.0,1,0,28.37,5.7,85,0
199794011377,0,52.0,0,0,27.32,4.8,200,0
798856088V,0,43.0,0,0,25.53,4.8,200,0
198264887663,1,1.4,0,0,20.19,5.7,145,0
198564555001,1,6.0,0,0,17.73,4.5,126,0
199252542107,1,80.0,0,1,28.77,6.2,300,1
198246400638,0,56.0,0,0,27.32,4.5,126,0
725269052V,0,51.0,0,0,26.36,6.6,126,0
979108647V,1,37.0,0,0,27.32,6.1,85,0
905232303V,1,80.0,0,0,27.32,6.1,140,0
985762638V,0,49.0,0,0,23.65,3.5,130,0
199905894368,1,14.0,0,0,44.64,4.0,140,0
842866922V,0,35.0,0,0,25.25,6.5,145,0
198206128278,0,63.0,1,0,42.13,4.8,155,0
923898292V,1,31.0,0,0,27.32,4.8,160,0
841942690V,1,33.0,0,0,27.07,6.1,159,0
706628206V,0,48.0,0,0,35.71,6.1,145,0
199023256838,0,41.0,0,0,27.32,6.1,90,0
198055778914,0,10.0,0,0,14.93,3.5,90,0
200189163624,0,40.0,0,0,22.76,4.8,80,0
198482301785,1,52.0,0,0,27.32,5.0,159,0
815856712V,0,62.0,0,0,33.08,5.8,100,0
883854935V,0,80.0,0,0,25.79,6.1,159,0
198737329784,1,39.0,0,0,27.17,5.7,158,0
789849353V,0,80.0,0,0,22.46,6.0,140,0
199538457839,1,39.0,0,0,52.68,5.7,155,0
199850023312,1,35.0,0,0,43.62,6.0,140,0
198348668024,0,19.0,0,0,27.32,5.0,85,0
200290188647,1,33.0,0,0,25.22,6.8,130,1
928607859V,0,76.0,0,1,31.55,7.0,240,1
200100232214,1,80.0,0,0,35.74,3.5,100,0
198295570920,0,46.0,0,0,35.3,6.0,126,0
199954244137,0,19.0,0,0,20.23,4.5,160,0
727132673V,0,62.0,0,0,25.37,6.2,200,0
199581388734,0,20.0,0,0,22.22,5.7,155,0
864963263V,0,23.0,0,0,22.4,4.8,126,0
199885317565,1,42.0,0,0,34.85,5.0,155,0
199783166745,0,80.0,0,0,31.29,4.5,90,0
200461288443,0,48.0,0,0,25.16,5.8,159,0
198029679422,0,19.0,0,0,21.96,5.8,159,0
773246578V,0,14.0,0,0,15.76,5.7,159,0
199781614157,0,20.0,0,0,27.32,5.8,158,0
938509897V,0,34.0,0,0,20.19,6.1,200,0
199657544043,0,36.0,0,0,29.64,6.2,140,0
723491599V,0,80.0,0,0,30.09,4.5,100,0
200445172953,1,48.0,0,0,31.82,4.0,100,0
709772241V,0,75.0,0,0,27.32,4.8,90,0
806140164V,0,31.0,0,0,20.93,5.8,130,0
814364632V,0,47.0,0,0,27.32,3.5,140,0
748404416V,0,76.0,1,0,33.24,6.6,160,0
774289905V,1,20.0,0,0,22.6,4.8,126,0
796279242V,0,54.0,0,0,25.0,6.2,159,0
198535627475,1,59.0,0,0,40.31,6.1,126,0
846762428V,1,51.0,1,0,30.07,4.5,130,0
967547721V,0,51.0,0,0,27.32,6.1,126,0
198825932641,0,52.0,0,0,25.6,3.5,90,0
814838185V,0,49.0,0,0,39.8,6.1,126,0
855986990V,0,78.0,0,0,29.13,6.6,159,0
860159394V,1,27.0,0,0,27.32,4.5,80,0
198688556651,0,27.0,0,0,27.32,4.8,145,0
938448764V,0,80.0,0,0,20.71,4.0,159,0
199781578893,1,77.0,0,0,28.24,5.7,85,0
997337614V,0,21.0,0,0,27.32,5.7,159,0
838539521V,0,16.0,0,0,30.79,6.1,159,0
805252868V,1,24.0,0,0,27.32,5.8,80,0
199429410513,1,26.0,0,0,27.32,3.5,158,0
804321844V,0,80.0,0,0,25.17,4.8,90,0
759262791V,1,14.0,0,0,13.27,6.6,159,0
200250359260,1,80.0,0,0,22.96,5.8,85,0
198467995037,0,42.0,0,0,24.29,4.5,200,0
955250270V,0,80.0,0,0,27.32,4.0,140,0
818080136V,0,74.0,0,0,27.32,5.7,159,0
198369874894,0,19.0,0,0,27.32,6.0,130,0
199562730544,1,56.0,0,1,28.35,5.8,160,0
711316530V,0,72.0,0,0,20.93,6.5,155,0
199484734760,0,34.0,0,0,27.32,4.0,200,0
764457995V,0,24.0,0,0,33.65,4.8,126,0
198273701417,1,6.0,0,0,27.32,6.1,80,0
760729325V,0,2.0,0,0,18.51,4.0,155,0
935723877V,1,72.0,0,0,27.32,6.6,140,1
199236238485,1,73.0,0,1,27.86,6.2,145,1
198624068873,0,60.0,0,0,28.51,6.6,158,0
800171920V,0,53.0,0,0,29.87,5.7,90,0
198093636823,0,6.0,0,0,27.32,5.0,160,0
198057970472,0,19.0,0,0,17.69,4.5,90,0
831599284V,1,51.0,0,0,33.48,6.2,160,0
198799731906,0,56.0,0,0,30.76,6.6,100,0
908379950V,1,44.0,0,0,23.83,4.8,145,0
198261336247,0,33.0,0,0,28.8,5.8,90,0
199606632965,0,35.0,0,0,27.32,6.6,126,0
200325821357,1,56.0,0,0,30.78,5.8,130,0
198580503122,0,35.0,0,0,37.41,4.8,85,0
198875861845,0,54.0,0,0,28.35,6.0,80,0
198423075078,1,36.0,0,0,31.2,5.7,140,0
200489590896,0,58.0,0,0,27.32,6.1,140,1
199813987283,0,52.0,0,0,27.32,5.8,145,0
747158000V,0,38.0,0,0,27.32,5.7,80,0
766748808V,0,44.0,0,0,19.58,4.5,130,0
850846949V,1,53.0,0,0,31.01,4.5,80,0
714983577V,1,51.0,0,0,21.82,6.5,200,0
200467265989,1,37.0,0,0,27.06,6.6,200,0
198106225025,0,20.0,0,0,24.44,6.2,158,0
199671049908,0,21.0,0,0,24.27,5.7,130,0
915234345V,0,57.0,0,0,30.6,5.0,155,0
883785317V,1,34.0,0,0,25.78,4.8,126,0
706298357V,0,61.0,1,0,27.32,3.5,80,0
199057574492,0,45.0,0,0,23.72,3.5,80,0
968641730V,1,35.0,0,0,24.82,6.5,100,0
896199563V,0,51.0,0,0,29.46,4.5,100,0
823576783V,0,29.0,0,0,37.36,6.2,140,0
198002595814,0,54.0,0,0,26.77,6.2,130,0
780251534V,0,13.0,0,0,21.41,6.1,80,0
200373853495,0,31.0,0,0,36.68,6.1,200,0
199654365232,1,48.0,0,0,24.95,4.8,159,0
199850231426,0,80.0,0,0,17.14,6.1,200,0
989999018V,1,4.0,0,0,17.28,5.7,145,0
198172923874,1,41.0,0,0,39.53,6.2,126,0
199159422889,1,50.0,0,0,35.15,4.0,130,0
936784882V,0,1.32,0,0,27.32,3.5,200,0
798298063V,0,15.0,0,0,28.45,4.5,90,0
198567465478,0,25.0,0,0,20.98,5.8,85,0
931207147V,1,52.0,0,0,27.32,6.2,160,0
198717834909,1,2.0,0,0,24.02,6.2,200,0
926254700V,1,30.0,0,0,26.25,5.8,159,0
199596273606,0,41.0,0,0,40.56,6.2,145,0
199736536369,0,28.0,0,0,35.44,6.2,130,0
198174757050,1,13.0,0,0,22.75,6.5,126,0
955285161V,1,15.0,0,0,27.32,6.1,160,0
200178072972,1,80.0,1,1,25.88,4.0,126,0
199380058673,1,67.0,0,0,30.09,5.0,90,0
200353610798,1,43.0,0,0,30.08,6.5,155,0
875431322V,1,17.0,0,0,22.84,5.8,200,0
198835352036,0,32.0,1,0,27.32,5.7,100,0
998845206V,0,2.0,0,0,23.21,6.2,160,0
198799492508,1,16.0,0,0,24.33,4.5,159,0
934898133V,1,3.0,0,0,27.32,5.0,130,0
806343102V,0,55.0,1,0,33.21,4.5,140,0
199584777982,0,7.0,0,0,16.65,3.5,85,0
199199887350,1,30.0,0,0,27.32,4.0,80,0
199584532771,1,50.0,0,0,33.79,6.5,130,0
198853930018,1,29.0,0,0,37.01,5.7,140,0
199451192208,1,41.0,0,0,30.65,5.8,145,0
924916332V,0,0.72,0,0,21.6,6.0,90,0
199382585534,0,80.0,0,0,28.16,6.5,85,0
850630261V,0,30.0,0,0,18.82,6.1,80,0
965745989V,1,10.0,0,0,27.32,6.6,80,0
773620774V,0,49.0,0,0,35.07,4.0,85,0
842423934V,0,80.0,1,0,27.32,6.5,158,0
850176690V,0,61.0,0,0,25.29,4.5,126,0
829015124V,0,36.0,0,0,27.32,5.8,200,0
750112384V,0,27.0,0,0,29.64,6.5,80,0
717408709V,0,23.0,0,0,20.21,3.5,100,0
832383085V,1,58.0,0,0,26.86,5.0,145,0
756715917V,0,80.0,0,0,27.35,4.8,85,0
199846877691,0,17.0,0,0,19.68,4.8,140,0
819704188V,0,15.0,0,0,24.72,4.8,85,0
200254935485,1,0.48,0,0,17.17,6.1,100,0
199978037762,1,49.0,0,0,24.95,5.7,130,0
883083322V,0,58.0,0,0,27.32,6.2,145,0
918411344V,0,62.0,0,0,27.32,6.5,126,0
925636524V,1,17.0,0,0,20.42,4.5,145,0
943347991V,0,80.0,0,0,23.72,3.5,200,0
199668709168,0,80.0,0,0,27.32,4.8,155,0
854229841V,0,67.0,0,0,20.67,5.8,130,0
199487450663,0,70.0,1,0,27.32,4.5,155,0
198591700744,1,52.0,0,0,26.6,6.0,155,0
198424762041,1,69.0,0,0,32.93,7.0,280,1
199306083087,0,79.0,1,0,25.15,5.0,85,0
897742293V,0,17.0,0,0,23.65,5.8,200,0
199347712186,0,27.0,0,0,30.8,4.0,100,0
773400459V,1,30.0,0,0,27.82,6.1,200,0
740513540V,1,71.0,0,0,29.23,6.1,126,0
870263454V,0,58.0,0,0,23.91,5.7,160,0
198983155421,0,5.0,0,0,27.32,4.8,90,0
200368242336,0,52.0,0,0,27.32,6.0,80,0
877319752V,0,48.0,0,0,27.32,3.5,145,0
813735246V,0,80.0,0,0,27.32,4.8,155,0
907186936V,1,32.0,0,0,35.55,4.8,126,0
198959037360,1,27.0,0,0,27.32,6.0,90,0
848512941V,0,26.0,0,0,27.32,3.5,159,0
997158002V,0,63.0,0,0,25.97,6.0,145,0
746932276V,1,2.0,0,0,15.08,6.0,160,0
198264011054,1,66.0,0,0,27.26,4.8,85,0
198643776466,0,39.0,0,0,27.32,6.2,155,0
198425976956,0,8.0,0,0,16.14,4.0,159,0
723814834V,0,36.0,0,0,26.31,6.6,130,0
199427669096,1,55.0,0,1,31.58,6.5,126,0
757054120V,0,50.0,0,0,28.28,4.5,158,0
198744465403,1,54.0,0,1,24.22,6.1,90,0
780087752V,0,46.0,0,0,27.1,4.0,155,0
934967607V,0,27.0,0,0,21.36,5.7,155,0
199538800672,0,36.0,0,0,25.92,5.0,100,0
199978754503,0,30.0,0,0,27.32,4.8,160,0
764908843V,0,49.0,0,0,29.87,6.5,200,0
199271607998,0,56.0,0,0,26.52,6.0,100,0
840857342V,0,15.0,0,0,25.11,4.5,155,0
932196764V,1,45.0,0,0,29.97,6.1,155,0
774242381V,0,46.0,0,0,25.1,6.1,130,0
200458534387,1,56.0,0,0,26.78,4.8,200,0
200011581806,0,24.0,0,0,23.43,5.0,145,0
198015846748,0,40.0,0,0,27.32,5.7,159,0
775802898V,0,32.0,0,0,31.45,6.6,85,0
199114220898,0,21.0,0,0,27.32,6.6,145,0
843671812V,0,62.0,0,0,36.07,6.0,200,0
200232961563,1,34.0,0,0,27.32,4.5,155,0
868104439V,0,76.0,0,0,31.43,6.1,160,0
200313577928,1,12.0,0,0,27.32,4.0,158,0
709356533V,0,18.0,0,0,20.13,6.5,145,0
790368076V,1,6.0,0,0,15.38,5.0,126,0
198966001024,0,57.0,1,0,53.77,6.5,130,1
199562143845,0,76.0,1,1,27.32,8.8,220,1
975270695V,0,6.0,0,0,17.92,4.0,130,0
198600243270,0,4.0,0,0,16.1,6.0,90,0
199508367337,1,11.0,0,0,16.18,6.0,160,0
198930184291,0,59.0,0,0,27.32,4.8,90,0
890780610V,1,34.0,0,0,22.89,6.0,100,0
740314954V,0,56.0,0,0,33.53,4.0,158,0
912744819V,0,68.0,1,0,32.5,4.0,160,0
773864949V,0,61.0,0,0,25.01,4.0,85,0
724260597V,0,3.0,0,0,23.41,6.2,145,0
732219392V,0,33.0,0,0,27.32,6.2,160,0
198470180188,0,47.0,0,0,19.61,4.8,200,0
199773761086,0,11.0,0,0,27.32,4.5,145,0
872695373V,1,17.0,0,0,16.83,6.1,80,0
198501238581,0,61.0,0,0,38.92,8.2,220,1
200054059235,0,42.0,0,0,27.32,4.5,160,0
198052663844,1,65.0,0,0,22.9,4.0,155,0
199532337093,1,40.0,0,0,31.68,8.8,126,1
198330531773,1,73.0,0,0,31.6,6.1,130,1
800663535V,0,23.0,0,0,22.31,6.5,130,0
200320873247,0,69.0,0,0,27.32,5.0,130,0
200327932008,0,11.0,0,0,26.19,5.8,155,0
198430416443,1,78.0,0,0,36.92,6.6,200,1
851795221V,0,65.0,0,0,25.49,4.0,80,0
756585560V,0,71.0,0,0,29.32,6.1,158,0
199377686526,0,80.0,0,0,23.26,3.5,126,0
851315350V,0,17.0,0,0,27.32,4.0,80,0
199264099784,1,59.0,0,0,27.44,6.6,130,0
826555595V,1,22.0,0,0,27.32,6.5,100,0
958202740V,1,22.0,0,0,29.98,5.7,159,0
995850514V,1,7.0,0,0,15.66,5.0,155,0
200540488429,0,16.0,0,0,36.36,4.0,126,0
936149531V,0,22.0,0,0,24.5,3.5,85,0
772205397V,0,43.0,0,0,27.32,5.7,140,1
199163993513,0,74.0,0,1,41.0,4.5,90,0
784516780V,1,50.0,0,0,36.94,6.6,126,0
198297051487,0,80.0,0,0,27.32,6.1,145,0
198566382078,1,80.0,0,0,27.32,6.0,100,0
198694037356,0,76.0,0,0,27.32,5.0,90,0
703141802V,0,80.0,0,0,27.32,5.7,200,0
797396920V,0,28.0,0,0,43.65,3.5,160,0
904929535V,0,47.0,0,0,35.4,5.8,145,0
882738659V,0,80.0,0,0,22.86,5.7,126,0
198852712635,0,45.0,0,0,27.32,3.5,160,0
980435305V,0,58.0,0,0,39.1,4.8,159,0
198063468149,1,39.0,0,0,43.91,5.0,145,0
714041544V,1,38.0,0,0,27.32,6.5,130,0
843475536V,1,37.0,0,0,27.32,5.7,90,0
198737749451,0,56.0,0,0,28.73,6.5,159,0
199703321771,1,8.0,0,0,14.18,6.6,200,0
200283820412,0,16.0,0,0,27.32,6.1,100,0
797081760V,0,73.0,0,0,27.32,8.8,155,1
199957450583,0,0.48,0,0,18.86,6.2,200,0
904104739V,0,44.0,0,0,21.96,6.5,158,0
937363017V,1,10.0,0,0,22.22,5.8,155,0
199853926986,0,2.0,0,0,15.74,6.5,200,0
785547168V,0,41.0,0,0,27.32,6.2,200,0
759672010V,0,17.0,0,0,22.49,4.5,100,0
853055668V,1,12.0,0,0,27.32,6.5,126,0
842361559V,1,14.0,0,0,25.0,5.7,140,0
882802509V,0,62.0,1,0,40.74,7.5,145,1
744981773V,1,29.0,0,0,37.87,5.7,140,0
199112982851,1,40.0,0,0,27.32,6.6,100,0
757129626V,1,76.0,0,0,29.38,6.2,200,0
930315464V,0,2.0,0,0,18.2,5.0,130,0
991294154V,1,74.0,1,0,31.48,4.0,85,0
729186406V,1,23.0,0,0,18.17,5.7,80,0
856504749V,1,50.0,0,1,27.32,4.0,145,0
199194891098,1,80.0,0,0,24.7,6.0,280,1
964128228V,0,56.0,0,0,27.32,6.0,126,0
198451032308,1,51.0,0,0,28.1,6.6,85,0
777728621V,1,75.0,0,0,28.69,9.0,130,1
198558105143,1,26.0,0,0,35.25,6.6,100,0
916657975V,0,41.0,0,0,22.83,6.1,145,0
198261366333,1,59.0,0,0,20.98,6.1,160,0
200281380307,0,80.0,0,0,33.87,6.5,159,0
199770297404,1,65.0,0,0,27.32,5.8,155,0
786640373V,0,74.0,1,0,42.52,6.5,159,1
199178401348,0,50.0,0,0,46.56,6.6,140,0
199820173884,0,80.0,0,0,20.0,6.0,85,0
825171427V,0,48.0,0,0,35.6,5.8,145,0
199927728429,0,14.0,0,0,34.5,6.0,130,0
198085486294,0,75.0,0,0,30.49,5.8,90,0
883820890V,0,18.0,0,0,22.15,4.5,126,0
819919049V,0,52.0,0,0,22.36,5.8,158,0
972279183V,0,15.0,0,0,22.25,6.2,159,0
767057879V,0,23.0,0,0,25.4,5.0,159,0
912131782V,0,58.0,0,0,32.4,5.8,90,0
748534390V,0,22.0,0,0,30.45,6.1,155,0
199903693221,1,10.0,0,0,17.64,4.5,160,0
763713209V,0,14.0,0,0,18.8,6.6,145,0
198006998801,0,64.0,0,0,27.0,6.0,159,0
199559222485,0,69.0,1,0,35.24,5.0,90,0
198129192987,0,34.0,0,0,27.32,5.8,85,0
199111821427,1,52.0,0,0,27.32,5.8,145,0
864732831V,0,30.0,0,0,26.0,6.2,158,0
865426967V,1,14.0,0,0,28.68,5.8,140,0
965016195V,0,76.0,0,1,25.68,9.0,260,1
801130377V,1,49.0,0,0,23.97,3.5,159,0
926347741V,0,50.0,0,0,46.2,6.0,159,0
198074858441,1,66.0,0,0,26.55,5.0,130,0
200228214019,1,73.0,0,1,26.83,5.7,140,1
883875044V,0,48.0,0,0,27.32,3.5,158,0
199152175916,0,60.0,0,0,27.32,6.6,158,0
875460018V,0,52.0,0,0,22.1,4.0,85,0
701235725V,1,12.0,0,0,18.99,5.8,126,0
936675826V,1,12.0,0,0,23.83,6.2,100,0
742279084V,0,79.0,0,0,18.26,5.0,155,0
977886312V,0,45.0,0,0,26.4,3.5,158,0
200207545088,1,2.0,0,0,16.6,5.0,140,0
199283338893,0,42.0,0,0,33.3,6.2,85,0
198041314948,0,43.0,0,0,20.74,5.0,100,0
841836287V,0,36.0,0,0,29.39,4.5,100,0
959482392V,1,64.0,0,0,27.32,5.7,160,0
200216276377,1,20.0,0,0,27.32,5.0,155,0
198381263905,0,42.0,0,0,27.32,5.7,140,0
962306655V,1,62.0,0,0,27.32,6.6,80,0
198023028648,1,35.0,0,0,27.66,4.8,159,0
199244025579,0,48.0,0,0,34.17,6.1,100,0
199509772809,0,7.0,0,0,27.32,4.8,140,0
200291106608,1,78.0,0,1,27.32,6.0,160,0
199103309338,1,66.0,1,0,27.32,6.2,200,0
199324513821,0,32.0,0,0,32.18,6.1,155,0
928768292V,0,56.0,0,0,27.32,6.6,130,0
734205858V,1,23.0,0,0,22.54,4.0,140,0
760932606V,1,37.0,0,0,26.2,5.7,155,0
983122949V,0,44.0,0,0,28.82,4.5,158,0
200531170630,0,61.0,0,0,27.32,6.2,200,0
957179753V,0,53.0,0,0,27.32,6.1,155,0
199899937303,0,23.0,0,0,27.32,3.5,80,0
199609029378,1,37.0,0,0,32.67,6.0,160,0
941310870V,1,6.0,0,0,16.84,4.5,126,0
925373812V,1,22.0,0,0,18.65,4.0,80,0
810512158V,0,3.0,0,0,27.32,6.1,140,0
198388309473,1,80.0,0,0,27.32,6.2,80,0
979186066V,0,62.0,0,0,23.75,3.5,140,0
900754628V,1,69.0,0,0,27.32,6.2,85,0
200027083660,1,23.0,0,0,34.29,4.5,140,0
198711923026,0,45.0,0,0,22.41,6.2,160,0
945355510V,0,20.0,0,0,27.67,4.5,155,0
777286478V,1,64.0,0,1,35.74,4.8,130,0
200239831159,1,21.0,0,0,37.05,6.1,155,0
865373717V,0,56.0,0,0,27.32,5.8,85,0
198439925671,1,19.0,0,0,31.57,4.8,159,0
926253368V,1,57.0,0,0,19.58,4.0,145,0
200209813558,1,79.0,1,1,29.6,6.2,158,0
812054290V,1,12.0,0,0,19.69,5.0,100,0
815611002V,1,1.8,0,0,15.55,3.5,200,0
972267786V,0,9.0,0,0,18.85,4.0,85,0
965701750V,0,67.0,0,0,27.67,5.8,90,0
733900692V,0,47.0,0,0,37.23,6.0,159,1
836917727V,0,60.0,1,0,45.83,5.0,145,0
902346109V,0,58.0,0,0,29.87,7.5,159,1
996857684V,0,38.0,0,0,27.72,6.2,85,0
759170649V,1,50.0,0,0,36.38,5.7,160,0
955137204V,0,40.0,1,0,38.33,5.7,159,0
199796837201,1,73.0,0,1,26.08,4.0,158,0
200253096763,1,57.0,0,0,25.28,4.0,126,0
199004222131,0,80.0,0,1,27.32,6.1,100,0
200099754028,0,19.0,0,0,29.26,6.1,159,0
974387721V,1,36.0,0,0,27.32,5.7,90,0
200457729245,1,11.0,0,0,27.32,5.7,155,0
866426095V,1,41.0,0,0,27.32,3.5,145,0
198329882886,0,23.0,0,0,27.76,6.1,140,0
199187804017,1,79.0,1,1,29.67,5.7,160,1
832306812V,1,49.0,0,0,29.33,5.0,140,0
785066786V,1,44.0,0,0,31.78,5.7,155,0
199138543847,0,72.0,0,0,29.13,6.6,160,0
957200708V,0,48.0,0,0,27.32,6.5,200,0
198464222047,0,35.0,0,0,28.52,3.5,80,0
198738330706,0,80.0,0,0,27.32,3.5,160,0
198322747599,0,71.0,0,0,37.42,5.0,140,0
863446338V,0,18.0,0,0,24.69,4.8,200,0
199041307447,1,57.0,0,0,32.12,4.0,160,0
198183938730,0,35.0,0,0,42.14,4.5,200,0
912550093V,0,39.0,0,0,21.58,4.5,158,0
198030132578,0,76.0,0,0,30.28,6.0,90,0
929382593V,0,56.0,0,1,27.9,6.8,280,1
819958904V,0,31.0,0,0,18.26,5.0,126,0
910092914V,0,64.0,1,0,22.32,3.5,158,0
198931407309,1,57.0,0,0,27.32,4.5,140,0
890406024V,1,39.0,0,0,27.32,6.6,90,0
744954351V,0,40.0,1,0,32.36,6.6,160,0
199680081700,1,27.0,0,0,28.7,4.8,80,0
956268426V,1,42.0,0,0,38.62,5.7,145,0
794283720V,1,60.0,0,0,34.44,6.5,159,0
998886325V,0,30.0,0,0,20.07,5.0,200,0
903177637V,1,65.0,0,0,27.32,6.5,240,1
198333544127,0,65.0,0,0,28.8,4.8,155,0
945420543V,1,66.0,0,0,34.03,5.8,145,0
200249747905,0,32.0,0,0,27.32,6.5,140,0
200070259238,0,79.0,0,0,27.32,3.5,200,0
199729684790,0,31.0,0,0,27.32,4.8,85,0
915956090V,1,60.0,0,0,27.32,6.6,100,0
985874643V,0,79.0,1,0,26.7,4.8,140,0
198450730296,1,46.0,0,0,28.36,6.1,100,0
198647954000,0,80.0,0,0,20.75,4.0,158,0
913984183V,0,65.0,0,0,27.32,3.5,140,0
